"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","task","condition","rt","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","stimulus","response","slider_start","labels","choices","question_order","accuracy"
"pavlovia_init","pavlovia","0","1386","0.0-0.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","preload","1","57268","0.0-1.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","true","false","[]","[]","[]","Preload","Experience","","","","","","","","","","","","","","","","","","","",""
"","fullscreen","2","61208","0.0-2.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","true","","","","","Fullscreen","","2936","17:41:56","","","","","","","","","","","","","","","","","",""
"","browser-check","3","62198","0.0-3.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Browser_Check","","","","1536","864","true","chrome","118.0.0","false","Windows 10","true","61.12","false","false","","","","","","",""
"","html-keyboard-response","4","71807","0.0-4.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Instruction","","9609","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">During this experiment, you will watch a set of movie clips. You will also answer questions about your experience after watching each clip. <br><br><br> <strong><i>Please be aware</i> that these movie clips are sourced from horror films and may contain mature language, gore, violence, mutilation, and/or harm to oneself or others.</strong> <br><br><br> If you are not comfortable with continuing, please exit this experiment now and \""return\"" your participation on Prolific. <br><br><br><br> Otherwise, please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","",""
"","image-button-response","5","85873","0.0-5.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Consent","","14064","","","","","","","","","","","","","components/consent/consent.png","0","","","","",""
"","html-keyboard-response","6","88918","0.0-6.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Instr_Task","","3044","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">Thank you for agreeing to participate in this experiment! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","7","99055","0.0-7.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Instr_Task","","10135","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">Before we begin, please be sure that you are in a good space to complete the experiment. This space should be: <br><br><br><br> <strong>Comfortable <br><br> Distraction-free <br><br> Available for the next 20 minutes</strong> <br><br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","8","107558","0.0-8.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Instr_Task","","8502","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;""><strong>Please give your full attention to the experiment. This includes:</strong> <br><br><br><br> Closing or minimizing other programs on your computer <br><br> Silencing your phone or placing it somewhere it will not be distracting <br><br> Testing that your audio is working and set to a comfortable volume that you can clearly hear <br><br> Not completing this experiment with others present <br><br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","9","118368","0.0-9.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Instr_Task","","10808","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">During this experiment, you will watch four short clips from horror movies. These clips may elicit some negative or unwanted emotional reactions. <br><br><br> <strong> Please watch and react to these clips as you naturally would</strong>. Before and after every clip, you will record the intensity of your negative emotions. You will also answer questions regarding your thoughts, behaviors, or experiences after watching all of the clips. <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","10","119976","0.0-10.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Instr_ExpStart","","1607","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">The experiment will now start! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","",""
"","browser-check","11","120982","0.0-11.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Browser_Check","","","","1536","864","true","chrome","118.0.0","false","Windows 10","true","60.13","false","false","","","","","","",""
"","html-keyboard-response","12","124263","0.0-12.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Instr_Reminder","","3281","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">You will now watch one of the clips. <br><br><br> As a reminder, watch and react to this video <strong>as you naturally would</strong>.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue.</p>""]"," ","","","","",""
"","html-slider-response","13","132047","0.0-13.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Intensity_Baseline","","7782","","","","","","","","","","","","","[""<p style=\""font-size: 36px; line-height: 40px;\"">How <strong>intense</strong> are the negative emotions that you feel <strong>before</strong> starting this clip?</p>""]","56","50","[""<p style=\""font-size: 26px; line-height: 30px;\"">Not at all<br>Intense</p>"",""<p style=\""font-size: 26px; line-height: 30px;\"">Extremely<br>Intense</p>""]","","",""
"","video-keyboard-response","14","252710","0.0-14.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Stimulus","","null","","","","","","","","","","","","","[""components/stim/CNL1892.mp4""]","null","","","","",""
"","html-slider-response","15","262200","0.0-15.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Intensity_Video","","9488","","","","","","","","","","","","","[""<p style=\""font-size: 36px; line-height: 40px;\"">How <strong>intense</strong> were the negative emotions that you felt <strong>while</strong> watching this clip?</p>""]","82","50","[""<p style=\""font-size: 26px; line-height: 30px;\"">Not at all<br>Intense</p>"",""<p style=\""font-size: 26px; line-height: 30px;\"">Extremely<br>Intense</p>""]","","",""
"","browser-check","16","263198","0.0-16.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Browser_Check","","","","1536","864","true","chrome","118.0.0","false","Windows 10","true","60.32","false","false","","","","","","",""
"","html-keyboard-response","17","267606","0.0-17.0","638476f72ab8021be345e3ac","652d46c8909a0ef52332ec58","652f0d64694e1a5c38a6c721","","","","","","Instr_Reminder","","4408","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">You will now watch another one of the clips. <br><br><br> As a reminder, watch and react to this video <strong>as you naturally would</strong>.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue.</p>""]"," ","","","","",""
