"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","task","condition","rt","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone"
"pavlovia_init","pavlovia","0","1006","0.0-0.0","6483a773153805afbc7f6fdc","652d46c8909a0ef52332ec58","6530a0e19c10079c56a8d94f","","","","","","","","","","","","","","","","","","","",""
"","preload","1","2423","0.0-1.0","6483a773153805afbc7f6fdc","652d46c8909a0ef52332ec58","6530a0e19c10079c56a8d94f","true","false","[]","[]","[]","Preload","Forecast","","","","","","","","","","","","",""
"","fullscreen","2","6236","0.0-2.0","6483a773153805afbc7f6fdc","652d46c8909a0ef52332ec58","6530a0e19c10079c56a8d94f","true","","","","","Fullscreen","","2803","23:23:1","","","","","","","","","","",""
"","browser-check","3","37812","0.0-3.0","6483a773153805afbc7f6fdc","652d46c8909a0ef52332ec58","6530a0e19c10079c56a8d94f","","","","","","Browser_Check","","","","1230","820","true","chrome","118.0.0","false","Windows 10","true","60.53","true","true"
