"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","task","condition","rt","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone"
"pavlovia_init","pavlovia","0","1058","0.0-0.0","62e3007fd78a0537dbe4fcbd","652d46c8909a0ef52332ec58","652e175d2ce6389d6554bc41","","","","","","","","","","","","","","","","","","","",""
"","preload","1","13399","0.0-1.0","62e3007fd78a0537dbe4fcbd","652d46c8909a0ef52332ec58","652e175d2ce6389d6554bc41","true","false","[]","[]","[]","Preload","Experience","","","","","","","","","","","","",""
"","fullscreen","2","16023","0.0-2.0","62e3007fd78a0537dbe4fcbd","652d46c8909a0ef52332ec58","652e175d2ce6389d6554bc41","true","","","","","Fullscreen","","1612","1:11:24","","","","","","","","","","",""
"","browser-check","3","17101","0.0-3.0","62e3007fd78a0537dbe4fcbd","652d46c8909a0ef52332ec58","652e175d2ce6389d6554bc41","","","","","","Browser_Check","","","","1366","768","true","edge-chromium","118.0.2088","false","Windows 10","true","56.37","true","true"
