"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","task","condition","rt","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone"
"pavlovia_init","pavlovia","0","849","0.0-0.0","62e0532289a4e5d9fedadde1","652d46c8909a0ef52332ec58","652f118c4aa6e8098ff1a067","","","","","","","","","","","","","","","","","","","",""
"","preload","1","888","0.0-1.0","62e0532289a4e5d9fedadde1","652d46c8909a0ef52332ec58","652f118c4aa6e8098ff1a067","true","false","[]","[]","[]","Preload","Forecast","","","","","","","","","","","","",""
"","fullscreen","2","2918","0.0-2.0","62e0532289a4e5d9fedadde1","652d46c8909a0ef52332ec58","652f118c4aa6e8098ff1a067","true","","","","","Fullscreen","","1028","17:59:54","","","","","","","","","","",""
"","browser-check","3","3915","0.0-3.0","62e0532289a4e5d9fedadde1","652d46c8909a0ef52332ec58","652f118c4aa6e8098ff1a067","","","","","","Browser_Check","","","","1920","1080","true","edge-chromium","118.0.2088","false","Windows 10","true","60.22","false","true"
