"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","task","condition","rt","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone"
"pavlovia_init","pavlovia","0","1965","0.0-0.0","5efe8c25e921d23a9daec079","652d46c8909a0ef52332ec58","652f0d4dd58e030d3661c676","","","","","","","","","","","","","","","","","","","",""
"","preload","1","7802","0.0-1.0","5efe8c25e921d23a9daec079","652d46c8909a0ef52332ec58","652f0d4dd58e030d3661c676","true","false","[]","[]","[]","Preload","Forecast","","","","","","","","","","","","",""
"","fullscreen","2","10107","0.0-2.0","5efe8c25e921d23a9daec079","652d46c8909a0ef52332ec58","652f0d4dd58e030d3661c676","true","","","","","Fullscreen","","1294","18:41:51","","","","","","","","","","",""
"","browser-check","3","11362","0.0-3.0","5efe8c25e921d23a9daec079","652d46c8909a0ef52332ec58","652f0d4dd58e030d3661c676","","","","","","Browser_Check","","","","1366","768","true","edge-chromium","117.0.2045","false","Windows 10","true","48.05","true","true"
