"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","task","condition","rt","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","stimulus","response","slider_start","labels","choices","question_order","accuracy"
"pavlovia_init","pavlovia","0","832","0.0-0.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","preload","1","1992","0.0-1.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","true","false","[]","[]","[]","Preload","Forecast","","","","","","","","","","","","","","","","","","","",""
"","fullscreen","2","5940","0.0-2.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","true","","","","","Fullscreen","","2852","23:40:27","","","","","","","","","","","","","","","","","",""
"","browser-check","3","6357","0.0-3.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Browser_Check","","","","2560","1440","true","firefox","118.0.0","false","Windows 10","true","144.93","true","true","","","","","","",""
"","html-keyboard-response","4","26212","0.0-4.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Instruction","","19854","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">During this experiment, you will watch a set of movie clips. You will also answer questions about your experience after watching each clip. <br><br><br> <strong><i>Please be aware</i> that these movie clips are sourced from horror films and may contain mature language, gore, violence, mutilation, and/or harm to oneself or others.</strong> <br><br><br> If you are not comfortable with continuing, please exit this experiment now and \""return\"" your participation on Prolific. <br><br><br><br> Otherwise, please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","",""
"","image-button-response","5","44007","0.0-5.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Consent","","17793","","","","","","","","","","","","","components/consent/consent.png","0","","","","",""
"","html-keyboard-response","6","46132","0.0-6.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Instr_Task","","2126","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">Thank you for agreeing to participate in this experiment! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","7","50170","0.0-7.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Instr_Task","","4037","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">Before we begin, please be sure that you are in a good space to complete the experiment. This space should be: <br><br><br><br> <strong>Comfortable <br><br> Distraction-free <br><br> Available for the next 20 minutes</strong> <br><br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","8","55806","0.0-8.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Instr_Task","","5637","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;""><strong>Please give your full attention to the experiment. This includes:</strong> <br><br><br><br> Closing or minimizing other programs on your computer <br><br> Silencing your phone or placing it somewhere it will not be distracting <br><br> Testing that your audio is working and set to a comfortable volume that you can clearly hear <br><br> Not completing this experiment with others present <br><br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","9","62238","0.0-9.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Instr_Task","","6431","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">During this experiment, you will watch four short clips from horror movies. These clips may elicit some negative or unwanted emotional reactions. <br><br><br> <strong> Please watch and react to these clips as you naturally would</strong>. Before and after every clip, you will record the intensity of your negative emotions. You will also answer questions regarding your thoughts, behaviors, or experiences after watching all of the clips. <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","10","63054","0.0-10.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Instr_ExpStart","","817","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">The experiment will now start! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","",""
"","browser-check","11","63473","0.0-11.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Browser_Check","","","","2560","1440","true","firefox","118.0.0","false","Windows 10","true","144.23","true","true","","","","","","",""
"","html-keyboard-response","12","65965","0.0-12.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Instr_Reminder","","2492","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">You will now watch one of the clips. <br><br><br> As a reminder, watch and react to this video <strong>as you naturally would</strong>.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue.</p>""]"," ","","","","",""
"","html-slider-response","13","74584","0.0-13.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Intensity_Baseline","","8620","","","","","","","","","","","","","[""<p style=\""font-size: 36px; line-height: 40px;\"">How <strong>intense</strong> are the negative emotions that you feel <strong>before</strong> starting this clip?</p>""]","1","50","[""<p style=\""font-size: 26px; line-height: 30px;\"">Not at all<br>Intense</p>"",""<p style=\""font-size: 26px; line-height: 30px;\"">Extremely<br>Intense</p>""]","","",""
"","video-keyboard-response","14","195204","0.0-14.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Stimulus","","null","","","","","","","","","","","","","[""components/stim/CNL1892.mp4""]","null","","","","",""
"","html-slider-response","15","207140","0.0-15.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Intensity_Video","","11934","","","","","","","","","","","","","[""<p style=\""font-size: 36px; line-height: 40px;\"">How <strong>intense</strong> were the negative emotions that you felt <strong>while</strong> watching this clip?</p>""]","21","50","[""<p style=\""font-size: 26px; line-height: 30px;\"">Not at all<br>Intense</p>"",""<p style=\""font-size: 26px; line-height: 30px;\"">Extremely<br>Intense</p>""]","","",""
"","browser-check","16","207557","0.0-16.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Browser_Check","","","","2560","1440","true","firefox","118.0.0","false","Windows 10","true","144.58","true","true","","","","","","",""
"","html-keyboard-response","17","209865","0.0-17.0","60ba67213baebdfda8a31948","652d46c8909a0ef52332ec58","652e021a7b918d7d09aca903","","","","","","Instr_Reminder","","2309","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">You will now watch another one of the clips. <br><br><br> As a reminder, watch and react to this video <strong>as you naturally would</strong>.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue.</p>""]"," ","","","","",""
