"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","task","condition","rt","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","stimulus","response","slider_start","labels","choices","question_order","accuracy"
"pavlovia_init","pavlovia","0","1224","0.0-0.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","preload","1","6434","0.0-1.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","true","false","[]","[]","[]","Preload","Experience","","","","","","","","","","","","","","","","","","","",""
"","fullscreen","2","24970","0.0-2.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","true","","","","","Fullscreen","","17520","12:42:1","","","","","","","","","","","","","","","","","",""
"","browser-check","3","28007","0.0-3.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Browser_Check","","","","1517","853","true","chrome","117.0.0","false","Windows 10","true","61.29","true","false","","","","","","",""
"","html-keyboard-response","4","39330","0.0-4.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Instruction","","11321","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">During this experiment, you will watch a set of movie clips. You will also answer questions about your experience after watching each clip. <br><br><br> <strong><i>Please be aware</i> that these movie clips are sourced from horror films and may contain mature language, gore, violence, mutilation, and/or harm to oneself or others.</strong> <br><br><br> If you are not comfortable with continuing, please exit this experiment now and \""return\"" your participation on Prolific. <br><br><br><br> Otherwise, please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","",""
"","image-button-response","5","220278","0.0-5.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Consent","","180943","","","","","","","","","","","","","components/consent/consent.png","0","","","","",""
"","html-keyboard-response","6","222241","0.0-6.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Instr_Task","","1961","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">Thank you for agreeing to participate in this experiment! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","7","227684","0.0-7.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Instr_Task","","5441","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">Before we begin, please be sure that you are in a good space to complete the experiment. This space should be: <br><br><br><br> <strong>Comfortable <br><br> Distraction-free <br><br> Available for the next 20 minutes</strong> <br><br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","8","240629","0.0-8.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Instr_Task","","12943","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;""><strong>Please give your full attention to the experiment. This includes:</strong> <br><br><br><br> Closing or minimizing other programs on your computer <br><br> Silencing your phone or placing it somewhere it will not be distracting <br><br> Testing that your audio is working and set to a comfortable volume that you can clearly hear <br><br> Not completing this experiment with others present <br><br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","9","252294","0.0-9.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Instr_Task","","11664","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">During this experiment, you will watch four short clips from horror movies. These clips may elicit some negative or unwanted emotional reactions. <br><br><br> <strong> Please watch and react to these clips as you naturally would</strong>. Before and after every clip, you will record the intensity of your negative emotions. You will also answer questions regarding your thoughts, behaviors, or experiences after watching all of the clips. <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","10","254326","0.0-10.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Instr_ExpStart","","2031","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">The experiment will now start! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","",""
"","browser-check","11","255340","0.0-11.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Browser_Check","","","","1517","853","true","chrome","117.0.0","false","Windows 10","true","59.96","true","false","","","","","","",""
"","html-keyboard-response","12","258355","0.0-12.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Instr_Reminder","","3014","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">You will now watch one of the clips. <br><br><br> As a reminder, watch and react to this video <strong>as you naturally would</strong>.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue.</p>""]"," ","","","","",""
"","html-slider-response","13","270406","0.0-13.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Intensity_Baseline","","12047","","","","","","","","","","","","","[""<p style=\""font-size: 36px; line-height: 40px;\"">How <strong>intense</strong> are the negative emotions that you feel <strong>before</strong> starting this clip?</p>""]","2","50","[""<p style=\""font-size: 26px; line-height: 30px;\"">Not at all<br>Intense</p>"",""<p style=\""font-size: 26px; line-height: 30px;\"">Extremely<br>Intense</p>""]","","",""
"","video-keyboard-response","14","391543","0.0-14.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Stimulus","","null","","","","","","","","","","","","","[""components/stim/HIU8424.mp4""]","null","","","","",""
"","html-slider-response","15","407345","0.0-15.0","5ad7835e9c198c0001fad31a","65163c17fff417a93be28675","652821a0ac285a25f043a7bc","","","","","","Intensity_Video","","15798","","","","","","","","","","","","","[""<p style=\""font-size: 36px; line-height: 40px;\"">How <strong>intense</strong> were the negative emotions that you felt <strong>while</strong> watching this clip?</p>""]","70","50","[""<p style=\""font-size: 26px; line-height: 30px;\"">Not at all<br>Intense</p>"",""<p style=\""font-size: 26px; line-height: 30px;\"">Extremely<br>Intense</p>""]","","",""
