"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","task","condition","rt","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","stimulus","response","slider_start","labels","choices","question_order","accuracy"
"pavlovia_init","pavlovia","0","1111","0.0-0.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","preload","1","5991","0.0-1.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","true","false","[]","[]","[]","Preload","Experience","","","","","","","","","","","","","","","","","","","",""
"","fullscreen","2","9089","0.0-2.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","true","","","","","Fullscreen","","2094","23:32:59","","","","","","","","","","","","","","","","","",""
"","browser-check","3","10094","0.0-3.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Browser_Check","","","","1536","864","true","chrome","118.0.0","false","Windows 10","true","59.93","true","true","","","","","","",""
"","html-keyboard-response","4","20804","0.0-4.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Instruction","","10709","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">During this experiment, you will watch a set of movie clips. You will also answer questions about your experience after watching each clip. <br><br><br> <strong><i>Please be aware</i> that these movie clips are sourced from horror films and may contain mature language, gore, violence, mutilation, and/or harm to oneself or others.</strong> <br><br><br> If you are not comfortable with continuing, please exit this experiment now and \""return\"" your participation on Prolific. <br><br><br><br> Otherwise, please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","",""
"","image-button-response","5","70990","0.0-5.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Consent","","50184","","","","","","","","","","","","","components/consent/consent.png","0","","","","",""
"","html-keyboard-response","6","73056","0.0-6.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Instr_Task","","2064","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">Thank you for agreeing to participate in this experiment! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","7","78663","0.0-7.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Instr_Task","","5606","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">Before we begin, please be sure that you are in a good space to complete the experiment. This space should be: <br><br><br><br> <strong>Comfortable <br><br> Distraction-free <br><br> Available for the next 20 minutes</strong> <br><br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","8","87623","0.0-8.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Instr_Task","","8959","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;""><strong>Please give your full attention to the experiment. This includes:</strong> <br><br><br><br> Closing or minimizing other programs on your computer <br><br> Silencing your phone or placing it somewhere it will not be distracting <br><br> Testing that your audio is working and set to a comfortable volume that you can clearly hear <br><br> Not completing this experiment with others present <br><br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","9","96398","0.0-9.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Instr_Task","","8774","","","","","","","","","","","","","<p style=""font-size: 36px; width: 1200px; line-height: 40px;"">During this experiment, you will watch four short clips from horror movies. These clips may elicit some negative or unwanted emotional reactions. <br><br><br> <strong> Please watch and react to these clips as you naturally would</strong>. Before and after every clip, you will record the intensity of your negative emotions. You will also answer questions regarding your thoughts, behaviors, or experiences after watching all of the clips. <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>"," ","","","","",""
"","html-keyboard-response","10","97589","0.0-10.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Instr_ExpStart","","1191","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">The experiment will now start! <br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue</p>""]"," ","","","","",""
"","browser-check","11","98585","0.0-11.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Browser_Check","","","","1536","864","true","chrome","118.0.0","false","Windows 10","true","60.39","true","true","","","","","","",""
"","html-keyboard-response","12","101949","0.0-12.0","581d5500930a280001062d83","65284effd0431079a887cab0","652b5d39d28f00f32302608b","","","","","","Instr_Reminder","","3364","","","","","","","","","","","","","[""<p style=\""font-size: 36px; width: 1200px; line-height: 40px;\"">You will now watch one of the clips. <br><br><br> As a reminder, watch and react to this video <strong>as you naturally would</strong>.<br><br><br><br> Please press the <strong>SPACE BAR</strong> to continue.</p>""]"," ","","","","",""
