"trial_id","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","success","timeout","failed_images","failed_audio","failed_video","task","condition","rt","time","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone"
"pavlovia_init","pavlovia","0","1174","0.0-0.0","63d79678fb8c1b9072646c0a","652d46c8909a0ef52332ec58","652e02bfd86e80d24cba2a72","","","","","","","","","","","","","","","","","","","",""
"","preload","1","4399","0.0-1.0","63d79678fb8c1b9072646c0a","652d46c8909a0ef52332ec58","652e02bfd86e80d24cba2a72","true","false","[]","[]","[]","Preload","Forecast","","","","","","","","","","","","",""
"","fullscreen","2","17637","0.0-2.0","63d79678fb8c1b9072646c0a","652d46c8909a0ef52332ec58","652e02bfd86e80d24cba2a72","true","","","","","Fullscreen","","12223","23:41:22","","","","","","","","","","",""
"","browser-check","3","18627","0.0-3.0","63d79678fb8c1b9072646c0a","652d46c8909a0ef52332ec58","652e02bfd86e80d24cba2a72","","","","","","Browser_Check","","","","1562","880","true","edge-chromium","118.0.2088","false","Windows 10","true","60.72","false","true"
